date,link,title
"Fri 15 Aug,Thu 14 Aug",/cas/4610575994.html,"MBM-NEED""S BLOW-JOB NOW - m4w"
"Fri 15 Aug,Thu 14 Aug",/cas/4620204453.html,looking for guy(s) to use my throat at sycamore lake today - m4mm
"Fri 15 Aug,Thu 14 Aug",/cas/4620165390.html,looking for a friend - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4620150450.html,"Young straight, bi, curious, needing great head - m4m"
"Fri 15 Aug,Thu 14 Aug",/cas/4607271382.html,asian. mexican. middle eastern cock - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4612805396.html,Swap Head - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620803847.html,Down around Clifton - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620789179.html,Needing to get away for the weekend - w4m
"Sat 16 Aug,Fri 15 Aug",/cas/4612653273.html,ANY TRUCKER DRIVERS WANT TO TOP OR GET A BJ - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4616912670.html,NEED A BJ IN YOUR CAR OR HOTEL ROOM? - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4612094730.html,CONSTRUCTION WORKERS NEED A BJ IN YOUR HOTEL ROOM? - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620775238.html,fwb  - m4w
"Sat 16 Aug,Fri 15 Aug",/cas/4578927197.html,we are a mw couple looking for a mw couple or female - mm4ww
"Sat 16 Aug,Fri 15 Aug",/cas/4614126070.html,Looking  - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620600264.html,looki g for sexting and dirty talking - m4mw
"Fri 08 Aug,Thu 07 Aug",/cas/4609431947.html,Looking for an older mwm to jack together - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609390637.html,need a white cock in my mouth and more
"Fri 08 Aug,Thu 07 Aug",/cas/4609342588.html,sucking dick today - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4577944539.html,mwm  51 seeks to be used - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4611383863.html,Lookin for fem sissy cd and younger is better - m4t
"Sat 09 Aug,Fri 08 Aug",/cas/4574048033.html,Hosting- use my holes - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4573663597.html,Hostin big dicks in my throat - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4577601891.html,Hosting- DL cocks - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4592671763.html,Weekday Daytime Quick hookup
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618531194.html,lets have fun - mw4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618480187.html,its up to u - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618456067.html,private and discrete ky. lake area - m4w
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618456336.html,panty bottom lookn for friends w/benefits - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618456195.html,panty bottom lookn for friends w/benefits - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4598727810.html,Is it the right time of the night? - m4w
"Tue 12 Aug,Mon 11 Aug",/cas/4616164195.html,Masculine wanting a couple or another man - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4616160361.html,Sexy Lady for Sexy Lady - w4w
"Tue 12 Aug,Mon 11 Aug",/cas/4604581283.html,Needing a slut - m4w
"Tue 12 Aug,Mon 11 Aug",/cas/4611651790.html,suck and host only - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4616063281.html,MWM in Jackson looking for discreet lady - m4w
"Tue 12 Aug,Mon 11 Aug",/cas/4593149623.html,looking for a panty boy - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4606526217.html,Looking for Sex  - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613391974.html,Looking for old 3some buddy!!  - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4600169469.html,curious/discrete 24yr - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613345100.html,CLICK HERE !  - t4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613344391.html,virgin sucking now - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4591750942.html,new to town and curious - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613331498.html,Hosting.  - m4mw
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613323233.html,Bored. 420 ;) - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613307507.html,ALL NITE NSA KINKY SEX w/HUNG WM - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613302863.html,any one up right now - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4610306911.html,VGL jock looking for other VGL hookup  - m4mw
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613267831.html,looking for a woman - mw4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613192519.html,Lookin for fun NSA  - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613206044.html,sex or bj can travel short distances - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620154339.html,hairy married top man - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620141939.html,Looking for fun! - m4mw
"Fri 15 Aug,Thu 14 Aug",/cas/4620130789.html,CUM SLUT - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620133422.html,anyone interested - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4571512859.html,Weekday Discreet Quickie
"Fri 15 Aug,Thu 14 Aug",/cas/4620116590.html,Fun - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620120423.html,Smoothie's - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4609990804.html,You too? - mw4mw
"Fri 15 Aug,Thu 14 Aug",/cas/4620096028.html,free tonight in Jackson - mw4m
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4560159449.html,Strip for me - m4w
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607614376.html,Tonight only - m4w
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607594062.html,Looking for Cock - m4m
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607476954.html,looking for fun of any kind - m4w
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607553814.html,Hung? - m4m
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607534024.html,white cock wanted 
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607363447.html,love to please - m4w
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4560026456.html,where's the free pussy at? - m4w
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4596198972.html,Cum Catcher - m4m
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607356216.html,discreet head for you - m4m
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4604493573.html,cock sucker 4 mature masculine man - m4m
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4604243336.html,still wanting it real bad - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4573253454.html,Hung Horny Hosting - m4mw
"Sat 16 Aug,Fri 15 Aug",/cas/4582652522.html,bring the booze for a monster cock - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620515776.html,try out one of my toys - m4mw
"Sat 16 Aug,Fri 15 Aug",/cas/4620572763.html,Cocksucker in Lexington today for guys needing a throat to use
"Sat 16 Aug,Fri 15 Aug",/cas/4592690016.html,MWM seeking playmate - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4609249700.html,Real Woman Wanted for fun times - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4609245340.html,Real Woman Wanted for fun times - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4563015985.html,Married but unhappy can you change it - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4589920619.html,Get some sun !!! - mw4mw
"Fri 08 Aug,Thu 07 Aug",/cas/4564594027.html, SEARCHING FOR A YOUNG CHUB LOVER - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4565342166.html,Looking for Fun  - t4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609205753.html, bi male - m4mw
"Fri 08 Aug,Thu 07 Aug",/cas/4609158440.html,mwm 55 willing - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4593753565.html,Married head - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4611318004.html,seeking ? - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4611328938.html,Looking for honesty and friendship-m4w/m4ww - m4w
"Sat 09 Aug,Fri 08 Aug",/cas/4577783092.html,mount my face! - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4570729169.html,Marathon fuck!!! - m4w
"Sat 09 Aug,Fri 08 Aug",/cas/4589736210.html,*** Kinky Fem Sissy CD looking for Rough Dom Master - m4m
"Sat 09 Aug,Fri 08 Aug",/cas/4611199867.html,Professional Dick Pleaser  - t4m
"Sat 09 Aug,Fri 08 Aug",/cas/4611068977.html,ANY HAIRY BEARS IN HENDERSON ? - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4613245463.html,horny - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618429276.html,young seeking older - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618410719.html,TONIGHT - m4w
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618418147.html,are u kinky - m4mw
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618407191.html,Steady - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4614173167.html,Gangbang - mm4w
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618371761.html,Blow job 
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618343974.html,white cocksucker 4 Black Cock - m4m
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618328804.html,wanna play  - m4w
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618314902.html,Looking for petite wf for NSA  - m4mw
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4600339233.html,looking for couple with thick girls - mw4mw
"Thu 14 Aug,Wed 13 Aug,Tue 12 Aug",/cas/4618296265.html,Bull looking to cuckold - m4mw
"Tue 12 Aug,Mon 11 Aug",/cas/4615959130.html,Older WM seeks younger WM - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4615910884.html,coming thru selmer and bethal springs - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4615699706.html,u call the shots - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4615631487.html,Horny and hopeful - m4m
"Tue 12 Aug,Mon 11 Aug",/cas/4615774280.html,Clean Professional DISCRETION !! Weakley County - m4mw
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4581124525.html,seeking a fwb - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613193312.html, MWM 55 bi sub  - m4mw
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4577927913.html,wm seeking woman can be descreet fun - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4581122456.html,wanting to please her - m4mw
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4581123799.html,lookin for nsa sex - m4w
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613189501.html,discrete bj maybe more straight bi gay - m4m
"Mon 11 Aug,Sun 10 Aug,Sat 09 Aug",/cas/4613173067.html,Hotel fun 
"Fri 15 Aug,Thu 14 Aug",/cas/4620097105.html,wanting to try :) - mw4t
"Fri 15 Aug,Thu 14 Aug",/cas/4620080700.html,Lookin for someone to chill with possibly more - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620056969.html,nice dick and tongue for sexy woman - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4620059031.html,Bj  - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4620057954.html,Needing relief  - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4604788484.html,senior age seeking similar - m4m
"Fri 15 Aug,Thu 14 Aug",/cas/4620058300.html,I want head  - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4620057669.html,Be real .. - m4w
"Fri 15 Aug,Thu 14 Aug",/cas/4620053287.html,Looking - m4m
"Thu 07 Aug,Wed 06 Aug,Tue 05 Aug",/cas/4607274634.html,Any older married white men want a discrete blowjob? - m4m
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4557977750.html,looking to give a blowjob to a older married man  - m4m
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4562703955.html,I would like to blow your man - m4mw
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4604132837.html,Looking 4 some fun - m4w
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4574514864.html,tonight - m4w
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4574518645.html,BBC for Couple - m4mw
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4574523448.html,CAN I MAKE YOU SQUIRT??? - m4w
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4593076504.html,looking for a women - m4w
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4574800644.html,Needing morning wood - m4m
"Tue 05 Aug,Mon 04 Aug,Sun 03 Aug",/cas/4603818172.html,want it bad!!! - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620553698.html,truck drivers/pilot station - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620486085.html,"Clean white male new to this, this afternoon onle - m4w"
"Sat 16 Aug,Fri 15 Aug",/cas/4620447392.html,Bi Laid Back Fun - m4m
"Sat 16 Aug,Fri 15 Aug",/cas/4620369129.html,i love big tits - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4567715708.html,looking for black or hispanic - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609162554.html,seeking to swallow - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609179195.html,wanting cum for my birthday - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609165115.html,Dl head giver - m4m
"Fri 08 Aug,Thu 07 Aug",/cas/4609133236.html,SWM for Good Lookin White lady - m4w
"Fri 08 Aug,Thu 07 Aug",/cas/4584692448.html,dl - m4mm
"Fri 08 Aug,Thu 07 Aug",/cas/4574352559.html, bi male - m4mw
"Sat 09 Aug,Fri 08 Aug",/cas/4611088785.html,Need A Hard Cock For My Girlfriend  - mw4m
